"Popname","Sex","Year","Age","Lexis","Deaths"
"CA","M","2005","95","TU","386"
"CA","M","2005","96","TL","292"
"CA","M","2005","96","TU","279"
"CA","M","2005","97","TL","251"
"CA","M","2005","97","TU","217"
"CA","M","2005","98","TL","170"
"CA","M","2005","98","TU","133"
"CA","M","2005","99","TL","100"
"CA","M","2005","99","TU","95"
"CA","M","2005","100","TL","60"
"CA","M","2005","100","TU","53"
"CA","M","2005","101","TL","45"
"CA","M","2005","101","TU","51"
"CA","M","2005","102","TL","34"
"CA","M","2005","102","TU","14"
"CA","M","2005","103","TL","17"
"CA","M","2005","103","TU","11"
"CA","M","2005","104","TL","15"
"CA","M","2005","104","TU","6"
"CA","M","2005","105","TL","6.56289954337899"
"CA","M","2005","105","TU","8.43710045662101"
"CA","M","2005","106","TL","-10000"
"CA","M","2005","106","TU","-10000"
"CA","M","2005","107","TL","-10000"
"CA","M","2005","107","TU","-10000"
"CA","M","2005","111","TL","-10000"
"CA","M","2005","111","TU","-10000"
"CA","M","2005","UNK","RR","42"
"CA","M","2005","ALL","RR","119695"
"CA","M","2006","0","TL","1394"
"CA","M","2006","0","TU","209"
"CA","M","2006","1","TL","57"
"CA","M","2006","1","TU","47"
"CA","M","2006","2","TL","33"
"CA","M","2006","2","TU","34"
"CA","M","2006","3","TL","27"
"CA","M","2006","3","TU","28"
"CA","M","2006","4","TL","24"
"CA","M","2006","4","TU","23"
"CA","M","2006","5","TL","25"
"CA","M","2006","5","TU","18"
"CA","M","2006","6","TL","14"
"CA","M","2006","6","TU","11"
"CA","M","2006","7","TL","17"
"CA","M","2006","7","TU","17"
"CA","M","2006","8","TL","16"
"CA","M","2006","8","TU","23"
"CA","M","2006","9","TL","16"
"CA","M","2006","9","TU","22"
"CA","M","2006","10","TL","22"
"CA","M","2006","10","TU","9"
"CA","M","2006","11","TL","20"
"CA","M","2006","11","TU","24"
"CA","M","2006","12","TL","22"
"CA","M","2006","12","TU","27"
"CA","M","2006","13","TL","22"
"CA","M","2006","13","TU","24"
"CA","M","2006","14","TL","26"
"CA","M","2006","14","TU","39"
"CA","M","2006","15","TL","54"
"CA","M","2006","15","TU","64"
"CA","M","2006","16","TL","89"
"CA","M","2006","16","TU","90"
"CA","M","2006","17","TL","100"
"CA","M","2006","17","TU","126"
"CA","M","2006","18","TL","161"
"CA","M","2006","18","TU","154"
"CA","M","2006","19","TL","186"
"CA","M","2006","19","TU","207"
"CA","M","2006","20","TL","174.453310502283"
"CA","M","2006","20","TU","167.546689497717"
"CA","M","2006","21","TL","212"
"CA","M","2006","21","TU","170"
"CA","M","2006","22","TL","190"
"CA","M","2006","22","TU","173"
"CA","M","2006","23","TL","168.864383561644"
"CA","M","2006","23","TU","186.135616438356"
"CA","M","2006","24","TL","192"
"CA","M","2006","24","TU","163"
"CA","M","2006","25","TL","164.765639269406"
"CA","M","2006","25","TU","192.234360730594"
"CA","M","2006","26","TL","170"
"CA","M","2006","26","TU","153"
"CA","M","2006","27","TL","157"
"CA","M","2006","27","TU","161"
"CA","M","2006","28","TL","148"
"CA","M","2006","28","TU","136"
"CA","M","2006","29","TL","146"
"CA","M","2006","29","TU","139"
"CA","M","2006","30","TL","146.665639269406"
"CA","M","2006","30","TU","142.334360730594"
"CA","M","2006","31","TL","148"
"CA","M","2006","31","TU","158"
"CA","M","2006","32","TL","154"
"CA","M","2006","32","TU","138"
"CA","M","2006","33","TL","170"
"CA","M","2006","33","TU","155"
"CA","M","2006","34","TL","193"
"CA","M","2006","34","TU","177"
"CA","M","2006","35","TL","165.102739726027"
"CA","M","2006","35","TU","192.897260273973"
"CA","M","2006","36","TL","209"
"CA","M","2006","36","TU","188"
"CA","M","2006","37","TL","225"
"CA","M","2006","37","TU","192"
"CA","M","2006","38","TL","235"
"CA","M","2006","38","TU","228"
"CA","M","2006","39","TL","239"
"CA","M","2006","39","TU","273"
"CA","M","2006","40","TL","292.494406392694"
"CA","M","2006","40","TU","260.505593607306"
"CA","M","2006","41","TL","308"
"CA","M","2006","41","TU","295"
"CA","M","2006","42","TL","340"
"CA","M","2006","42","TU","338"
"CA","M","2006","43","TL","338"
"CA","M","2006","43","TU","385"
"CA","M","2006","44","TL","390"
"CA","M","2006","44","TU","396"
"CA","M","2006","45","TL","414.579337899543"
"CA","M","2006","45","TU","446.420662100457"
"CA","M","2006","46","TL","476"
"CA","M","2006","46","TU","478"
"CA","M","2006","47","TL","511.47796803653"
"CA","M","2006","47","TU","506.52203196347"
"CA","M","2006","48","TL","549"
"CA","M","2006","48","TU","577"
"CA","M","2006","49","TL","610"
"CA","M","2006","49","TU","599"
"CA","M","2006","50","TL","594.070662100457"
"CA","M","2006","50","TU","640.929337899543"
"CA","M","2006","51","TL","599"
"CA","M","2006","51","TU","649"
"CA","M","2006","52","TL","657"
"CA","M","2006","52","TU","710"
"CA","M","2006","53","TL","716"
"CA","M","2006","53","TU","752"
"CA","M","2006","54","TL","729.067123287671"
"CA","M","2006","54","TU","747.932876712329"
"CA","M","2006","55","TL","693.524315068493"
"CA","M","2006","55","TU","798.475684931507"
"CA","M","2006","56","TL","753"
"CA","M","2006","56","TU","825"
"CA","M","2006","57","TL","790"
"CA","M","2006","57","TU","809"
"CA","M","2006","58","TL","810"
"CA","M","2006","58","TU","879"
"CA","M","2006","59","TL","947"
"CA","M","2006","59","TU","890"
"CA","M","2006","60","TL","773.325913242009"
"CA","M","2006","60","TU","758.674086757991"
"CA","M","2006","61","TL","718"
"CA","M","2006","61","TU","793"
"CA","M","2006","62","TL","792"
"CA","M","2006","62","TU","893"
"CA","M","2006","63","TL","838"
"CA","M","2006","63","TU","870"
"CA","M","2006","64","TL","893"
"CA","M","2006","64","TU","786"
"CA","M","2006","65","TL","843.521803652968"
"CA","M","2006","65","TU","835.478196347032"
"CA","M","2006","66","TL","886"
"CA","M","2006","66","TU","889"
"CA","M","2006","67","TL","902"
"CA","M","2006","67","TU","931"
"CA","M","2006","68","TL","919"
"CA","M","2006","68","TU","950"
"CA","M","2006","69","TL","971.332762557078"
"CA","M","2006","69","TU","943.667237442922"
"CA","M","2006","70","TL","952.360159817352"
"CA","M","2006","70","TU","1021.63984018265"
"CA","M","2006","71","TL","971"
"CA","M","2006","71","TU","1100"
"CA","M","2006","72","TL","1031"
"CA","M","2006","72","TU","1107"
"CA","M","2006","73","TL","1080"
"CA","M","2006","73","TU","1208"
"CA","M","2006","74","TL","1208"
"CA","M","2006","74","TU","1190"
"CA","M","2006","75","TL","1258"
"CA","M","2006","75","TU","1357"
"CA","M","2006","76","TL","1418"
"CA","M","2006","76","TU","1460"
"CA","M","2006","77","TL","1312.78207762557"
"CA","M","2006","77","TU","1438.21792237443"
"CA","M","2006","78","TL","1454"
"CA","M","2006","78","TU","1538"
"CA","M","2006","79","TL","1479.78207762557"
"CA","M","2006","79","TU","1571.21792237443"
"CA","M","2006","80","TL","1625.05342465753"
"CA","M","2006","80","TU","1679.94657534247"
"CA","M","2006","81","TL","1658"
"CA","M","2006","81","TU","1857"
"CA","M","2006","82","TL","1704"
"CA","M","2006","82","TU","1887"
"CA","M","2006","83","TL","1727.56289954338"
"CA","M","2006","83","TU","1698.43710045662"
"CA","M","2006","84","TL","1792"
"CA","M","2006","84","TU","1888"
"CA","M","2006","85","TL","1787"
"CA","M","2006","85","TU","1678"
"CA","M","2006","86","TL","1718"
"CA","M","2006","86","TU","1592"
"CA","M","2006","87","TL","1364"
"CA","M","2006","87","TU","1560"
"CA","M","2006","88","TL","1429"
"CA","M","2006","88","TU","1376"
"CA","M","2006","89","TL","1206"
"CA","M","2006","89","TU","1250"
"CA","M","2006","90","TL","1104"
"CA","M","2006","90","TU","1102"
"CA","M","2006","91","TL","989"
"CA","M","2006","91","TU","990"
"CA","M","2006","92","TL","841"
"CA","M","2006","92","TU","818"
"CA","M","2006","93","TL","682"
"CA","M","2006","93","TU","698"
"CA","M","2006","94","TL","540"
"CA","M","2006","94","TU","552"
"CA","M","2006","95","TL","412"
"CA","M","2006","95","TU","392"
"CA","M","2006","96","TL","316"
"CA","M","2006","96","TU","298"
"CA","M","2006","97","TL","215"
"CA","M","2006","97","TU","214"
"CA","M","2006","98","TL","174"
"CA","M","2006","98","TU","156"
"CA","M","2006","99","TL","112"
"CA","M","2006","99","TU","82"
"CA","M","2006","100","TL","66"
"CA","M","2006","100","TU","72"
"CA","M","2006","101","TL","43"
"CA","M","2006","101","TU","43"
"CA","M","2006","102","TL","30"
"CA","M","2006","102","TU","20"
"CA","M","2006","103","TL","15"
"CA","M","2006","103","TU","22"
"CA","M","2006","104","TL","8"
"CA","M","2006","104","TU","9"
"CA","M","2006","105","TL","-10000"
"CA","M","2006","105","TU","-10000"
"CA","M","2006","106","TL","-10000"
"CA","M","2006","106","TU","-10000"
"CA","M","2006","107","TL","-10000"
"CA","M","2006","107","TU","-10000"
"CA","M","2006","108","TL","-10000"
"CA","M","2006","108","TU","-10000"
"CA","M","2006","109","TL","-10000"
"CA","M","2006","109","TU","-10000"
"CA","M","2006","112","TL","-10000"
"CA","M","2006","112","TU","-10000"
"CA","M","2006","UNK","RR","35"
"CA","M","2006","ALL","RR","120012"
"CA","M","2007","0","TL","1433"
"CA","M","2007","0","TU","201"
"CA","M","2007","1","TL","54"
"CA","M","2007","1","TU","49"
"CA","M","2007","2","TL","37"
"CA","M","2007","2","TU","31"
"CA","M","2007","3","TL","26"
"CA","M","2007","3","TU","24"
"CA","M","2007","4","TL","21"
"CA","M","2007","4","TU","22"
"CA","M","2007","5","TL","19"
"CA","M","2007","5","TU","22"
"CA","M","2007","6","TL","10"
"CA","M","2007","6","TU","12"
"CA","M","2007","7","TL","10"
"CA","M","2007","7","TU","19"
"CA","M","2007","8","TL","24"
"CA","M","2007","8","TU","18"
"CA","M","2007","9","TL","21"
"CA","M","2007","9","TU","12"
"CA","M","2007","10","TL","18"
"CA","M","2007","10","TU","17"
"CA","M","2007","11","TL","14"
"CA","M","2007","11","TU","15"
"CA","M","2007","12","TL","20"
"CA","M","2007","12","TU","17"
"CA","M","2007","13","TL","20"
"CA","M","2007","13","TU","24"
"CA","M","2007","14","TL","40"
"CA","M","2007","14","TU","38"
"CA","M","2007","15","TL","50"
"CA","M","2007","15","TU","58"
"CA","M","2007","16","TL","54"
"CA","M","2007","16","TU","104"
"CA","M","2007","17","TL","83"
"CA","M","2007","17","TU","129"
"CA","M","2007","18","TL","135"
"CA","M","2007","18","TU","150"
"CA","M","2007","19","TL","167"
"CA","M","2007","19","TU","162"
"CA","M","2007","20","TL","164"
"CA","M","2007","20","TU","171"
"CA","M","2007","21","TL","163"
"CA","M","2007","21","TU","189"
"CA","M","2007","22","TL","193"
"CA","M","2007","22","TU","191"
"CA","M","2007","23","TL","157"
"CA","M","2007","23","TU","181"
"CA","M","2007","24","TL","175"
"CA","M","2007","24","TU","175"
"CA","M","2007","25","TL","155.373858447489"
"CA","M","2007","25","TU","167.626141552511"
"CA","M","2007","26","TL","156"
"CA","M","2007","26","TU","168"
"CA","M","2007","27","TL","144"
"CA","M","2007","27","TU","172"
"CA","M","2007","28","TL","154"
"CA","M","2007","28","TU","149"
"CA","M","2007","29","TL","145"
"CA","M","2007","29","TU","147"
"CA","M","2007","30","TL","160"
"CA","M","2007","30","TU","134"
"CA","M","2007","31","TL","140"
"CA","M","2007","31","TU","129"
"CA","M","2007","32","TL","148"
"CA","M","2007","32","TU","146"
"CA","M","2007","33","TL","137"
"CA","M","2007","33","TU","162"
"CA","M","2007","34","TL","162"
"CA","M","2007","34","TU","176"
"CA","M","2007","35","TL","166.031506849315"
"CA","M","2007","35","TU","192.968493150685"
"CA","M","2007","36","TL","189"
"CA","M","2007","36","TU","199"
"CA","M","2007","37","TL","211"
"CA","M","2007","37","TU","213"
"CA","M","2007","38","TL","221"
"CA","M","2007","38","TU","239"
"CA","M","2007","39","TL","225"
"CA","M","2007","39","TU","246"
"CA","M","2007","40","TL","243.554680365297"
"CA","M","2007","40","TU","236.445319634703"
"CA","M","2007","41","TL","280.705365296804"
"CA","M","2007","41","TU","278.294634703196"
"CA","M","2007","42","TL","280"
"CA","M","2007","42","TU","338"
"CA","M","2007","43","TL","353"
"CA","M","2007","43","TU","378"
"CA","M","2007","44","TL","371"
"CA","M","2007","44","TU","355"
"CA","M","2007","45","TL","412.198515981735"
"CA","M","2007","45","TU","389.801484018265"
"CA","M","2007","46","TL","468"
"CA","M","2007","46","TU","491"
"CA","M","2007","47","TL","474"
"CA","M","2007","47","TU","497"
"CA","M","2007","48","TL","554"
"CA","M","2007","48","TU","539"
"CA","M","2007","49","TL","539"
"CA","M","2007","49","TU","581"
"CA","M","2007","50","TL","608.195719178082"
"CA","M","2007","50","TU","605.804280821918"
"CA","M","2007","51","TL","667"
"CA","M","2007","51","TU","677"
"CA","M","2007","52","TL","692"
"CA","M","2007","52","TU","724"
"CA","M","2007","53","TL","714.351940639269"
"CA","M","2007","53","TU","745.648059360731"
"CA","M","2007","54","TL","739"
"CA","M","2007","54","TU","776"
"CA","M","2007","55","TL","731"
"CA","M","2007","55","TU","763"
"CA","M","2007","56","TL","796"
"CA","M","2007","56","TU","805"
"CA","M","2007","57","TL","805"
"CA","M","2007","57","TU","819"
"CA","M","2007","58","TL","817"
"CA","M","2007","58","TU","843"
"CA","M","2007","59","TL","811.686187214612"
"CA","M","2007","59","TU","930.313812785388"
"CA","M","2007","60","TL","929"
"CA","M","2007","60","TU","904"
"CA","M","2007","61","TL","772"
"CA","M","2007","61","TU","777"
"CA","M","2007","62","TL","784"
"CA","M","2007","62","TU","858"
"CA","M","2007","63","TL","873"
"CA","M","2007","63","TU","883"
"CA","M","2007","64","TL","940"
"CA","M","2007","64","TU","958"
"CA","M","2007","65","TL","893"
"CA","M","2007","65","TU","877"
"CA","M","2007","66","TL","852.069863013699"
"CA","M","2007","66","TU","894.930136986301"
"CA","M","2007","67","TL","909"
"CA","M","2007","67","TU","863"
"CA","M","2007","68","TL","914.072602739726"
"CA","M","2007","68","TU","955.927397260274"
"CA","M","2007","69","TL","945"
"CA","M","2007","69","TU","989"
"CA","M","2007","70","TL","979"
"CA","M","2007","70","TU","942"
"CA","M","2007","71","TL","986"
"CA","M","2007","71","TU","1067"
"CA","M","2007","72","TL","1011"
"CA","M","2007","72","TU","1141"
"CA","M","2007","73","TL","1111"
"CA","M","2007","73","TU","1087"
"CA","M","2007","74","TL","1134"
"CA","M","2007","74","TU","1259"
"CA","M","2007","75","TL","1215"
"CA","M","2007","75","TU","1334"
"CA","M","2007","76","TL","1259"
"CA","M","2007","76","TU","1408"
"CA","M","2007","77","TL","1431"
"CA","M","2007","77","TU","1363"
"CA","M","2007","78","TL","1385"
"CA","M","2007","78","TU","1435"
"CA","M","2007","79","TL","1506"
"CA","M","2007","79","TU","1607"
"CA","M","2007","80","TL","1552"
"CA","M","2007","80","TU","1506"
"CA","M","2007","81","TL","1567.9602739726"
"CA","M","2007","81","TU","1617.0397260274"
"CA","M","2007","82","TL","1656"
"CA","M","2007","82","TU","1689"
"CA","M","2007","83","TL","1674"
"CA","M","2007","83","TU","1705"
"CA","M","2007","84","TL","1784.7546803653"
"CA","M","2007","84","TU","1728.2453196347"
"CA","M","2007","85","TL","1699"
"CA","M","2007","85","TU","1718"
"CA","M","2007","86","TL","1660"
"CA","M","2007","86","TU","1716"
"CA","M","2007","87","TL","1673"
"CA","M","2007","87","TU","1485"
"CA","M","2007","88","TL","1355"
"CA","M","2007","88","TU","1276"
"CA","M","2007","89","TL","1248"
"CA","M","2007","89","TU","1271"
"CA","M","2007","90","TL","1122"
"CA","M","2007","90","TU","1065"
"CA","M","2007","91","TL","980"
"CA","M","2007","91","TU","923"
"CA","M","2007","92","TL","789"
"CA","M","2007","92","TU","798"
"CA","M","2007","93","TL","687"
"CA","M","2007","93","TU","674"
"CA","M","2007","94","TL","584"
"CA","M","2007","94","TU","539"
"CA","M","2007","95","TL","479"
"CA","M","2007","95","TU","424"
"CA","M","2007","96","TL","328"
"CA","M","2007","96","TU","324"
"CA","M","2007","97","TL","255"
"CA","M","2007","97","TU","205"
"CA","M","2007","98","TL","168"
"CA","M","2007","98","TU","147"
"CA","M","2007","99","TL","119"
"CA","M","2007","99","TU","112"
"CA","M","2007","100","TL","78"
"CA","M","2007","100","TU","54"
"CA","M","2007","101","TL","57"
"CA","M","2007","101","TU","40"
"CA","M","2007","102","TL","39"
"CA","M","2007","102","TU","19"
"CA","M","2007","103","TL","11"
"CA","M","2007","103","TU","23"
"CA","M","2007","104","TL","15"
"CA","M","2007","104","TU","10"
"CA","M","2007","105","TL","5"
"CA","M","2007","105","TU","5"
"CA","M","2007","106","TL","-10000"
"CA","M","2007","106","TU","-10000"
"CA","M","2007","107","TL","-10000"
"CA","M","2007","107","TU","-10000"
"CA","M","2007","108","TL","-10000"
"CA","M","2007","108","TU","-10000"
"CA","M","2007","109","TL","-10000"
"CA","M","2007","109","TU","-10000"
"CA","M","2007","110","TL","-10000"
"CA","M","2007","110","TU","-10000"
"CA","M","2007","UNK","RR","34"
"CA","M","2007","ALL","RR","118560"
"CA","M","2008","0","TL","1360"
"CA","M","2008","0","TU","198"
"CA","M","2008","1","TL","46"
"CA","M","2008","1","TU","51"
"CA","M","2008","2","TL","37"
"CA","M","2008","2","TU","28"
"CA","M","2008","3","TL","24"
"CA","M","2008","3","TU","27"
"CA","M","2008","4","TL","23"
"CA","M","2008","4","TU","23"
"CA","M","2008","5","TL","21"
"CA","M","2008","5","TU","18"
"CA","M","2008","6","TL","11"
"CA","M","2008","6","TU","16"
"CA","M","2008","7","TL","18"
"CA","M","2008","7","TU","13"
"CA","M","2008","8","TL","16"
"CA","M","2008","8","TU","17"
"CA","M","2008","9","TL","10"
"CA","M","2008","9","TU","13"
"CA","M","2008","10","TL","12"
"CA","M","2008","10","TU","14"
"CA","M","2008","11","TL","15"
"CA","M","2008","11","TU","21"
"CA","M","2008","12","TL","14"
"CA","M","2008","12","TU","16"
"CA","M","2008","13","TL","17"
"CA","M","2008","13","TU","24"
"CA","M","2008","14","TL","22"
"CA","M","2008","14","TU","33"
"CA","M","2008","15","TL","42"
"CA","M","2008","15","TU","51"
"CA","M","2008","16","TL","55"
"CA","M","2008","16","TU","72"
"CA","M","2008","17","TL","102"
"CA","M","2008","17","TU","95"
"CA","M","2008","18","TL","146.51764571949"
"CA","M","2008","18","TU","140.48235428051"
"CA","M","2008","19","TL","147"
"CA","M","2008","19","TU","116"
"CA","M","2008","20","TL","158.695241347905"
"CA","M","2008","20","TU","165.304758652095"
"CA","M","2008","21","TL","179"
"CA","M","2008","21","TU","173"
"CA","M","2008","22","TL","172"
"CA","M","2008","22","TU","159"
"CA","M","2008","23","TL","158"
"CA","M","2008","23","TU","165"
"CA","M","2008","24","TL","164"
"CA","M","2008","24","TU","165"
"CA","M","2008","25","TL","144"
"CA","M","2008","25","TU","147"
"CA","M","2008","26","TL","152"
"CA","M","2008","26","TU","145"
"CA","M","2008","27","TL","170"
"CA","M","2008","27","TU","140"
"CA","M","2008","28","TL","138"
"CA","M","2008","28","TU","161"
"CA","M","2008","29","TL","153"
"CA","M","2008","29","TU","143"
"CA","M","2008","30","TL","138"
"CA","M","2008","30","TU","127"
"CA","M","2008","31","TL","136"
"CA","M","2008","31","TU","144"
"CA","M","2008","32","TL","160"
"CA","M","2008","32","TU","137"
"CA","M","2008","33","TL","155"
"CA","M","2008","33","TU","148"
"CA","M","2008","34","TL","153"
"CA","M","2008","34","TU","150"
"CA","M","2008","35","TL","139"
"CA","M","2008","35","TU","178"
"CA","M","2008","36","TL","156"
"CA","M","2008","36","TU","184"
"CA","M","2008","37","TL","196"
"CA","M","2008","37","TU","204"
"CA","M","2008","38","TL","209"
"CA","M","2008","38","TU","229"
